,Unnamed: 0,air_pressure,moisture_percentage,rain_intensity,snow_depth,deg,visibility,wind_speed,MONTH,DAY,time,datetime
5813,5813,1012.1277777777776,75.16666666666667,0.0,27.33333333333333,1.4593346423383298,30642.222222222223,4.127777777777777,3,1,13:15,3_1_13:15
5814,5814,1012.1,75.55555555555556,0.0055555555555555,27.33333333333333,1.3927594995982524,31753.33333333333,3.9777777777777774,3,1,13:30,3_1_13:30
5815,5815,1012.0666666666668,76.22222222222223,0.012037037037037,27.33333333333333,1.3206288013026195,27703.88888888889,4.116666666666666,3,1,13:45,3_1_13:45
5816,5816,1012.022222222222,76.22222222222223,0.0111111111111111,27.33333333333333,1.2596092141180977,29621.11111111111,4.377777777777777,3,1,14:00,3_1_14:00
5817,5817,1011.9944444444444,75.66666666666667,0.0111111111111111,27.33333333333333,1.198589626933576,27357.777777777777,4.361111111111111,3,1,14:15,3_1_14:15
5818,5818,1011.9888888888888,76.22222222222223,0.0259259259259259,27.33333333333333,1.115347817526832,28621.11111111111,4.322222222222222,3,1,14:30,3_1_14:30
5819,5819,1011.9888888888888,76.11111111111111,0.0138888888888888,27.27777777777778,0.9932171192311992,28217.222222222223,4.4,3,1,14:45,3_1_14:45
5820,5820,1012.0,76.0,0.0203703703703703,27.22222222222222,0.8821975320466772,27226.666666666668,4.355555555555556,3,1,15:00,3_1_15:00
5821,5821,1011.9833333333332,76.83333333333333,0.024074074074074,27.27777777777778,0.6934001670843776,25566.666666666668,4.25,3,1,15:15,3_1_15:15
5822,5822,1011.9555555555556,77.77777777777777,0.0314814814814814,27.11111111111111,0.5601583576776336,27445.555555555555,4.222222222222222,3,1,15:30,3_1_15:30
5823,5823,1011.9944444444444,78.33333333333333,0.0296296296296296,27.11111111111111,0.3880276593820004,27371.666666666668,4.266666666666668,3,1,15:45,3_1_15:45
5824,5824,1011.977777777778,78.55555555555556,0.037037037037037,27.11111111111111,0.2381191833085899,25921.11111111111,4.566666666666666,3,1,16:00,3_1_16:00
5825,5825,1011.9666666666668,79.88888888888889,0.0814814814814814,26.88888888888889,0.0104329294574013,24803.88888888889,4.577777777777778,3,1,16:15,3_1_16:15
5826,5826,1011.9666666666668,81.11111111111111,0.1296296296296296,26.88888888888889,-0.2172533243937869,21215.555555555555,4.477777777777778,3,1,16:30,3_1_16:30
5827,5827,1011.95,81.38888888888889,0.1064814814814814,27.22222222222222,-0.3116062449116422,21089.444444444445,4.561111111111112,3,1,16:45,3_1_16:45
5828,5828,1011.8888888888888,81.55555555555556,0.0314814814814814,27.22222222222222,-0.3948480543183863,22685.555555555555,4.433333333333334,3,1,17:00,3_1_17:00
5829,5829,1011.8611111111112,82.0,0.0324074074074074,27.22222222222222,-0.3947565303917972,20108.33333333333,4.011111111111111,3,1,17:15,3_1_17:15
5830,5830,1011.7777777777778,82.77777777777777,0.0518518518518518,27.22222222222222,-0.3946650064652077,19952.222222222223,4.300000000000001,3,1,17:30,3_1_17:30
5831,5831,1011.7666666666668,82.16666666666667,0.0444444444444444,27.22222222222222,-0.3501290380941737,19470.0,4.272222222222222,3,1,17:45,3_1_17:45
5832,5832,1011.7,82.22222222222223,0.0425925925925925,27.22222222222222,-0.4278152919453624,19133.33333333333,4.422222222222222,3,1,18:00,3_1_18:00
5833,5833,1011.7,82.44444444444444,0.0574074074074074,27.11111111111111,-0.4499459902409952,19679.444444444445,4.472222222222222,3,1,18:15,3_1_18:15
5834,5834,1011.688888888889,82.77777777777777,0.0555555555555555,27.0,-0.4165211329810728,20433.33333333333,4.288888888888889,3,1,18:30,3_1_18:30
5835,5835,1011.6444444444444,83.0,0.0314814814814814,27.05555555555556,-0.3886518312767056,21502.777777777777,4.4,3,1,18:45,3_1_18:45
5836,5836,1011.588888888889,82.77777777777777,0.0203703703703703,27.0,-0.3163380851278941,23153.33333333333,4.588888888888889,3,1,19:00,3_1_19:00
5837,5837,1011.5333333333332,81.27777777777777,0.012037037037037,27.0,-0.3440243389790824,24110.0,4.788888888888889,3,1,19:15,3_1_19:15
5838,5838,1011.5111111111112,81.22222222222223,0.0259259259259259,27.0,-0.3383772594969375,24288.88888888889,5.022222222222222,3,1,19:30,3_1_19:30
5839,5839,1011.5166666666668,81.72222222222223,0.0129629629629629,27.11111111111111,-0.3716190689036817,23066.11111111111,4.988888888888889,3,1,19:45,3_1_19:45
5840,5840,1011.4555555555556,81.66666666666667,0.0129629629629629,27.11111111111111,-0.3826386560882036,23867.777777777777,5.388888888888889,3,1,20:00,3_1_20:00
5841,5841,1011.4444444444443,81.61111111111111,0.0101851851851851,27.11111111111111,-0.3992137988282809,23702.222222222223,5.105555555555556,3,1,20:15,3_1_20:15
5842,5842,1011.4333333333332,81.44444444444444,0.0148148148148148,27.11111111111111,-0.471344497123914,22324.444444444445,5.199999999999999,3,1,20:30,3_1_20:30
5843,5843,1011.4333333333332,82.22222222222223,0.0064814814814814,27.11111111111111,-0.5601418620862133,21423.88888888889,5.033333333333333,3,1,20:45,3_1_20:45
5844,5844,1011.422222222222,82.33333333333333,0.0,27.11111111111111,-0.6156058937151797,21701.11111111111,5.199999999999999,3,1,21:00,3_1_21:00
5845,5845,1011.4,83.11111111111111,0.0,27.11111111111111,-0.621069925344146,20486.11111111111,5.0,3,1,21:15,3_1_21:15
5846,5846,1011.3444444444444,83.44444444444444,0.0166666666666666,27.11111111111111,-0.6709784014175568,20615.555555555555,4.922222222222222,3,1,21:30,3_1_21:30
5847,5847,1011.3166666666668,83.27777777777777,0.0,27.11111111111111,-0.6931090997131893,21462.777777777777,4.866666666666666,3,1,21:45,3_1_21:45
5848,5848,1011.3,83.88888888888889,0.0074074074074074,27.11111111111111,-0.7263509091199336,21965.555555555555,4.577777777777778,3,1,22:00,3_1_22:00
5849,5849,1011.2222222222222,83.38888888888889,0.0027777777777777,27.0,-0.765148274082233,22540.0,4.416666666666667,3,1,22:15,3_1_22:15
5850,5850,1011.1777777777778,83.0,0.0,27.0,-0.7595011946000881,22602.222222222223,4.844444444444445,3,1,22:30,3_1_22:30
5851,5851,1011.0333333333332,83.44444444444444,0.0027777777777777,27.0,-0.8538541151179435,22073.88888888889,4.811111111111111,3,1,22:45,3_1_22:45
5852,5852,1010.9555555555556,83.77777777777777,0.0055555555555555,27.0,-0.8148737023024653,22042.222222222223,4.877777777777777,3,1,23:00,3_1_23:00
5853,5853,1010.9111111111112,84.27777777777777,0.0,27.0,-0.7870044005980982,22308.88888888889,4.677777777777777,3,1,23:15,3_1_23:15
5854,5854,1010.8333333333334,84.22222222222223,0.0,27.0,-0.8146906544492867,23324.444444444445,4.633333333333334,3,1,23:30,3_1_23:30
5855,5855,1010.7333333333332,84.83333333333333,0.0,27.0,-0.8479324638560307,24420.555555555555,4.972222222222222,3,1,23:45,3_1_23:45
5856,5856,1011.8444444444444,84.33333333333333,0.0074074074074074,27.0,-0.992285384373886,23751.11111111111,4.733333333333333,3,2,00:00,3_2_00:00
5857,5857,1011.7055555555556,84.55555555555556,0.0,27.0,-0.9810827493361852,23797.222222222223,4.644444444444444,3,2,00:15,3_2_00:15
5858,5858,1011.5888888888888,84.88888888888889,0.0,27.0,-1.0032134476318184,23387.777777777777,4.522222222222222,3,2,00:30,3_2_00:30
5859,5859,1011.5166666666668,84.88888888888889,0.0037037037037037,27.0,-1.0308997014830072,22724.444444444445,4.805555555555555,3,2,00:45,3_2_00:45
5860,5860,1011.422222222222,85.11111111111111,0.0092592592592592,27.0,-1.0696970664453065,23382.222222222223,4.422222222222222,3,2,01:00,3_2_01:00
5861,5861,1011.2611111111112,85.05555555555556,0.0157407407407407,27.0,-1.119605542518717,23980.0,4.633333333333333,3,2,01:15,3_2_01:15
5862,5862,1011.1222222222224,84.77777777777777,0.0055555555555555,27.0,-1.1584029074810165,23934.444444444445,4.644444444444444,3,2,01:30,3_2_01:30
5863,5863,1011.0333333333332,85.11111111111111,0.0101851851851851,27.0,-1.224978050221094,22964.444444444445,4.522222222222222,3,2,01:45,3_2_01:45
5864,5864,1010.9666666666666,85.66666666666667,0.0,27.0,-1.258219859627838,19071.11111111111,4.611111111111111,3,2,02:00,3_2_02:00
5865,5865,1010.9,85.72222222222223,0.0074074074074074,26.77777777777778,-1.230350557923471,21989.444444444445,4.705555555555556,3,2,02:15,3_2_02:15
5866,5866,1010.8333333333334,85.88888888888889,0.0055555555555555,26.77777777777778,-1.2691479228857707,23092.222222222223,4.822222222222222,3,2,02:30,3_2_02:30
5867,5867,1010.7722222222224,86.11111111111111,0.0129629629629629,26.83333333333333,-1.30794528784807,23066.666666666668,4.872222222222222,3,2,02:45,3_2_02:45
5868,5868,1010.6222222222224,86.44444444444444,0.0,26.88888888888889,-1.2800759861437032,21957.777777777777,4.800000000000001,3,2,03:00,3_2_03:00
5869,5869,1010.5555555555557,86.88888888888889,0.0,26.88888888888889,-1.352206684439336,23547.222222222223,4.583333333333333,3,2,03:15,3_2_03:15
5870,5870,1010.5,87.0,0.0,26.88888888888889,-1.3576707160683026,23153.33333333333,4.777777777777778,3,2,03:30,3_2_03:30
5871,5871,1010.422222222222,87.27777777777777,0.0259259259259259,26.88888888888889,-1.4298014143639353,22973.88888888889,4.883333333333333,3,2,03:45,3_2_03:45
5872,5872,1010.3444444444444,87.88888888888889,0.0351851851851851,26.88888888888889,-1.5019321126595682,22062.222222222223,4.699999999999999,3,2,04:00,3_2_04:00
5873,5873,1010.3222222222222,87.77777777777777,0.0287037037037037,26.88888888888889,-1.4573961442885346,21817.222222222223,4.716666666666667,3,2,04:15,3_2_04:15
5874,5874,1010.2444444444444,88.0,0.0555555555555555,26.88888888888889,-1.4239712870286116,21981.11111111111,4.844444444444445,3,2,04:30,3_2_04:30
5875,5875,1010.1611111111112,87.83333333333333,0.0472222222222222,26.88888888888889,-1.468324207546467,21692.777777777777,4.733333333333333,3,2,04:45,3_2_04:45
5876,5876,1010.1222222222224,88.0,0.0314814814814814,26.77777777777778,-1.5126771280643223,21144.444444444445,4.677777777777778,3,2,05:00,3_2_05:00
5877,5877,1010.1555555555556,88.11111111111111,0.0351851851851851,26.88888888888889,-1.473696715248844,22060.0,4.988888888888889,3,2,05:15,3_2_05:15
5878,5878,1010.1777777777778,88.33333333333333,0.0148148148148148,26.77777777777778,-1.5347163024333657,23031.11111111111,4.699999999999999,3,2,05:30,3_2_05:30
5879,5879,1010.172222222222,88.66666666666667,0.0379629629629629,26.88888888888889,-1.5290692229512208,22774.444444444445,4.966666666666667,3,2,05:45,3_2_05:45
5880,5880,1010.188888888889,88.66666666666667,0.0111111111111111,26.88888888888889,-1.4456443656912985,23120.0,4.6,3,2,06:00,3_2_06:00
5881,5881,1010.2,88.44444444444444,0.0046296296296296,26.88888888888889,-1.3677750639869313,24893.33333333333,4.683333333333334,3,2,06:15,3_2_06:15
5882,5882,1010.1555555555556,87.77777777777777,0.0,26.88888888888889,-1.2454613178381198,24553.33333333333,4.6,3,2,06:30,3_2_06:30
5883,5883,1010.2055555555556,86.94444444444444,0.0148148148148148,26.77777777777778,-1.1231475716893082,23889.444444444445,4.472222222222222,3,2,06:45,3_2_06:45
5884,5884,1010.2333333333332,85.88888888888889,0.0129629629629629,26.666666666666668,-0.9563893810960522,23051.11111111111,4.377777777777777,3,2,07:00,3_2_07:00
5885,5885,1010.2388888888888,84.38888888888889,0.0064814814814814,26.61111111111111,-0.7785200793916853,22997.222222222223,4.222222222222222,3,2,07:15,3_2_07:15
5886,5886,1010.2555555555556,83.55555555555556,0.0055555555555555,26.55555555555556,-0.6339841110206517,26561.11111111111,4.277777777777778,3,2,07:30,3_2_07:30
5887,5887,1010.25,82.27777777777777,0.0,26.666666666666668,-0.4450036982051735,26564.444444444445,4.122222222222223,3,2,07:45,3_2_07:45
5888,5888,1010.2444444444444,81.44444444444444,0.0,26.55555555555556,-0.3671343965008061,27800.0,4.411111111111111,3,2,08:00,3_2_08:00
5889,5889,1010.2277777777776,80.44444444444444,0.0083333333333333,26.666666666666668,-0.2725984281297723,26884.444444444445,4.405555555555555,3,2,08:15,3_2_08:15
5890,5890,1010.2,79.11111111111111,0.0277777777777777,26.666666666666668,-0.1002846819809608,27101.11111111111,4.755555555555556,3,2,08:30,3_2_08:30
5891,5891,1010.172222222222,77.88888888888889,0.0138888888888888,26.666666666666668,0.1053623975011839,26231.666666666668,4.716666666666666,3,2,08:45,3_2_08:45
5892,5892,1010.1222222222224,76.88888888888889,0.024074074074074,26.666666666666668,0.2887872547611066,25152.222222222223,4.788888888888889,3,2,09:00,3_2_09:00
5893,5893,1010.0555555555557,76.72222222222223,0.0046296296296296,26.666666666666668,0.4611010009099183,25898.88888888889,4.694444444444445,3,2,09:15,3_2_09:15
5894,5894,1010.0,76.77777777777777,0.0074074074074074,26.444444444444443,0.5889703026142852,26222.222222222223,4.911111111111111,3,2,09:30,3_2_09:30
5895,5895,1009.9666666666668,76.88888888888889,0.0129629629629629,26.5,0.7057284932075415,26757.222222222223,5.005555555555556,3,2,09:45,3_2_09:45
5896,5896,1009.9666666666668,76.33333333333333,0.0092592592592592,26.444444444444443,0.8780422393563527,28593.33333333333,5.066666666666666,3,2,10:00,3_2_10:00
5897,5897,1009.9444444444443,75.72222222222223,0.0055555555555555,26.55555555555556,0.9948004299496086,28091.11111111111,5.138888888888889,3,2,10:15,3_2_10:15
5898,5898,1009.922222222222,75.55555555555556,0.0055555555555555,26.444444444444443,1.1115586205428647,28704.444444444445,4.822222222222222,3,2,10:30,3_2_10:30
5899,5899,1009.8388888888888,74.77777777777777,0.0,26.444444444444443,1.2894279222472316,28441.11111111111,5.172222222222222,3,2,10:45,3_2_10:45
5900,5900,1009.7333333333332,74.66666666666667,0.0,26.444444444444443,1.4228527795071542,29736.666666666668,5.122222222222223,3,2,11:00,3_2_11:00
5901,5901,1009.6666666666666,73.83333333333333,0.0,26.444444444444443,1.5229443034337435,30774.444444444445,5.533333333333333,3,2,11:15,3_2_11:15
5902,5902,1009.5444444444444,73.0,0.0,26.444444444444443,1.5785913829158884,30733.33333333333,5.5777777777777775,3,2,11:30,3_2_11:30
5903,5903,1009.4555555555556,72.61111111111111,0.0,26.444444444444443,1.6231273512869222,31480.0,5.738888888888889,3,2,11:45,3_2_11:45
5904,5904,1009.4111111111112,72.0,0.0,26.33333333333333,1.7343299863246229,29855.555555555555,6.122222222222223,3,2,12:00,3_2_12:00
5905,5905,1009.2722222222224,72.16666666666667,0.0,26.33333333333333,1.7844215102512122,31107.222222222223,5.966666666666667,3,2,12:15,3_2_12:15
5906,5906,1009.1777777777778,72.33333333333333,0.0,26.33333333333333,1.7011797008444678,32997.77777777778,6.377777777777777,3,2,12:30,3_2_12:30
5907,5907,1009.0833333333334,72.94444444444444,0.0,26.444444444444443,1.7179378914377237,32226.11111111111,5.794444444444444,3,2,12:45,3_2_12:45
5908,5908,1009.0111111111112,72.22222222222223,0.0,26.33333333333333,1.656918304253202,29677.777777777777,5.455555555555556,3,2,13:00,3_2_13:00
5909,5909,1008.9333333333332,71.83333333333333,0.0,26.27777777777778,1.634787605957569,32262.777777777777,5.216666666666666,3,2,13:15,3_2_13:15
5910,5910,1008.8888888888888,71.11111111111111,0.0,26.22222222222222,1.801545796550825,32186.666666666668,5.133333333333334,3,2,13:30,3_2_13:30
5911,5911,1008.8555555555556,70.33333333333333,0.0,26.444444444444443,1.729415098255192,33985.0,5.338888888888889,3,2,13:45,3_2_13:45
5912,5912,1008.8555555555556,71.22222222222223,0.0,26.33333333333333,1.635062177737337,33630.0,5.355555555555556,3,2,14:00,3_2_14:00
5913,5913,1008.8,71.66666666666667,0.0,26.444444444444443,1.5795981461083706,32680.0,5.572222222222222,3,2,14:15,3_2_14:15
5914,5914,1008.7444444444444,71.66666666666667,0.0,26.444444444444443,1.5019118922571824,34201.11111111111,5.222222222222222,3,2,14:30,3_2_14:30
5915,5915,1008.7166666666668,71.94444444444444,0.0,26.38888888888889,1.4131145272948826,35509.444444444445,5.522222222222222,3,2,14:45,3_2_14:45
5916,5916,1008.688888888889,72.0,0.0,26.33333333333333,1.3465393845548053,35863.333333333336,5.066666666666666,3,2,15:00,3_2_15:00
5917,5917,1008.7,72.27777777777777,0.0,26.33333333333333,1.279964241814728,35906.11111111111,5.627777777777777,3,2,15:15,3_2_15:15
5918,5918,1008.7111111111112,72.88888888888889,0.0,26.33333333333333,1.2022779879635392,36596.66666666666,5.311111111111111,3,2,15:30,3_2_15:30
5919,5919,1008.6944444444443,73.72222222222223,0.0,26.33333333333333,1.124591734112351,36513.333333333336,5.1,3,2,15:45,3_2_15:45
5920,5920,1008.6666666666666,74.33333333333333,0.0,26.33333333333333,1.02468325803894,35714.444444444445,4.722222222222222,3,2,16:00,3_2_16:00
5921,5921,1008.6944444444443,74.61111111111111,0.0,26.33333333333333,0.9858858930766408,34116.11111111111,5.144444444444445,3,2,16:15,3_2_16:15
5922,5922,1008.7111111111112,75.77777777777777,0.0,26.33333333333333,0.8915329725587853,30104.444444444445,4.855555555555556,3,2,16:30,3_2_16:30
5923,5923,1008.7222222222222,77.0,0.0,26.33333333333333,0.7416244964853749,26620.555555555555,5.127777777777778,3,2,16:45,3_2_16:45
5924,5924,1008.7777777777778,78.88888888888889,0.0,26.33333333333333,0.6361604648564084,26153.33333333333,5.211111111111111,3,2,17:00,3_2_17:00
5925,5925,1008.7833333333332,80.5,0.0074074074074074,26.27777777777778,0.5140297665607755,24461.11111111111,5.016666666666667,3,2,17:15,3_2_17:15
5926,5926,1008.7444444444444,81.77777777777777,0.0222222222222222,26.33333333333333,0.4141212904873648,24233.33333333333,4.722222222222222,3,2,17:30,3_2_17:30
5927,5927,1008.7666666666668,81.33333333333333,0.0175925925925925,26.27777777777778,0.4086572588583987,29068.33333333333,4.683333333333334,3,2,17:45,3_2_17:45
5928,5928,1008.7666666666668,80.88888888888889,0.0148148148148148,26.33333333333333,0.4143043383405436,29438.88888888889,5.122222222222223,3,2,18:00,3_2_18:00
5929,5929,1008.7388888888888,81.22222222222223,0.0222222222222222,26.33333333333333,0.3643958622671328,29440.555555555555,5.244444444444444,3,2,18:15,3_2_18:15
5930,5930,1008.7333333333332,81.33333333333333,0.0296296296296296,26.33333333333333,0.2811540528603888,29766.666666666668,5.311111111111111,3,2,18:30,3_2_18:30
5931,5931,1008.7444444444444,81.66666666666667,0.024074074074074,26.444444444444443,0.2368011323425337,28847.777777777777,5.333333333333333,3,2,18:45,3_2_18:45
5932,5932,1008.6777777777778,81.55555555555556,0.0259259259259259,26.444444444444443,0.1813371007135671,28688.88888888889,5.377777777777777,3,2,19:00,3_2_19:00
5933,5933,1008.6777777777778,81.77777777777777,0.0351851851851851,26.55555555555556,0.16476195797349,28088.33333333333,5.227777777777778,3,2,19:15,3_2_19:15
5934,5934,1008.6777777777778,82.0,0.0351851851851851,26.666666666666668,0.1148534819000793,27700.0,5.166666666666667,3,2,19:30,3_2_19:30
5935,5935,1008.7055555555556,82.44444444444444,0.0361111111111111,26.72222222222222,0.0427227836044463,27006.11111111111,5.066666666666666,3,2,19:45,3_2_19:45
5936,5936,1008.7333333333332,82.55555555555556,0.0407407407407407,26.77777777777778,0.03725875197548,26687.777777777777,5.2,3,2,20:00,3_2_20:00
5937,5937,1008.7055555555556,82.33333333333333,0.0481481481481481,26.88888888888889,-0.0070941685423752,26615.555555555555,5.038888888888889,3,2,20:15,3_2_20:15
5938,5938,1008.7222222222222,82.0,0.0407407407407407,27.0,-0.1070026446157857,26461.11111111111,5.011111111111111,3,2,20:30,3_2_20:30
5939,5939,1008.7611111111112,82.05555555555556,0.0462962962962962,27.05555555555556,-0.112466676244752,26317.777777777777,5.038888888888889,3,2,20:45,3_2_20:45
5940,5940,1008.7222222222222,82.0,0.0425925925925925,27.22222222222222,-0.1401529300959406,25966.666666666668,5.055555555555555,3,2,21:00,3_2_21:00
5941,5941,1008.7166666666668,82.27777777777777,0.0259259259259259,27.27777777777778,-0.1733947395026845,25990.0,5.255555555555556,3,2,21:15,3_2_21:15
5942,5942,1008.7222222222222,82.66666666666667,0.0148148148148148,27.33333333333333,-0.2177476600205395,25847.777777777777,5.177777777777778,3,2,21:30,3_2_21:30
5943,5943,1008.7222222222222,82.61111111111111,0.0083333333333333,27.33333333333333,-0.3009894694272838,25651.666666666668,4.938888888888889,3,2,21:45,3_2_21:45
5944,5944,1008.7333333333332,82.77777777777777,0.0092592592592592,27.33333333333333,-0.3620090566118057,25140.0,5.0,3,2,22:00,3_2_22:00
5945,5945,1008.7222222222222,83.16666666666667,0.0064814814814814,27.33333333333333,-0.4174730882407718,25076.11111111111,4.877777777777777,3,2,22:15,3_2_22:15
5946,5946,1008.6777777777778,83.77777777777777,0.0092592592592592,27.33333333333333,-0.4173815643141825,25366.666666666668,4.822222222222222,3,2,22:30,3_2_22:30
5947,5947,1008.6444444444444,83.77777777777777,0.0074074074074074,27.444444444444443,-0.4617344848320376,25261.666666666668,5.105555555555555,3,2,22:45,3_2_22:45
5948,5948,1008.6,84.11111111111111,0.0037037037037037,27.444444444444443,-0.4838651831276706,25150.0,5.133333333333333,3,2,23:00,3_2_23:00
5949,5949,1008.6222222222224,84.55555555555556,0.0037037037037037,27.444444444444443,-0.52266254808997,25133.33333333333,5.199999999999999,3,2,23:15,3_2_23:15
5950,5950,1008.5888888888888,85.0,0.0,27.444444444444443,-0.5281265797189365,25512.222222222223,4.944444444444445,3,2,23:30,3_2_23:30
5951,5951,1008.6111111111112,85.27777777777777,0.0027777777777777,27.444444444444443,-0.5947017224590139,25643.88888888889,5.238888888888889,3,2,23:45,3_2_23:45
5952,5952,1007.65,87.0,0.0,24.7,-0.345149178679182,23798.0,4.87,3,3,00:00,3_3_00:00
5953,5953,1007.65,87.25,0.0,24.65,-0.3650668071452517,23356.5,4.88,3,3,00:15,3_3_00:15
5954,5954,1007.65,87.4,0.0,24.6,-0.3949844356113213,23583.0,4.71,3,3,00:30,3_3_00:30
5955,5955,1007.66,87.55,0.0,24.6,-0.4349020640773909,23672.0,4.74,3,3,00:45,3_3_00:45
5956,5956,1007.65,87.8,0.0,24.6,-0.4548196925434604,23284.0,4.75,3,3,01:00,3_3_01:00
5957,5957,1007.665,87.85,0.0,24.6,-0.5197373210095302,22871.0,4.9350000000000005,3,3,01:15,3_3_01:15
5958,5958,1007.71,87.8,0.0,24.6,-0.5946549494755999,22357.0,5.21,3,3,01:30,3_3_01:30
5959,5959,1007.74,88.05,0.0108333333333333,24.5,-0.5945725779416695,22465.0,4.99,3,3,01:45,3_3_01:45
5960,5960,1007.74,88.2,0.0,24.5,-0.6144902064077391,23058.0,5.04,3,3,02:00,3_3_02:00
5961,5961,1007.725,88.5,0.005,24.5,-0.6544078348738085,22899.5,5.029999999999999,3,3,02:15,3_3_02:15
5962,5962,1007.7,88.7,0.0083333333333333,24.5,-0.7043254633398783,22614.0,4.91,3,3,02:30,3_3_02:30
5963,5963,1007.77,88.8,0.0108333333333333,24.5,-0.734243091805948,23155.0,4.875,3,3,02:45,3_3_02:45
5964,5964,1007.79,88.7,0.0066666666666666,24.5,-0.7641607202720178,23615.0,4.75,3,3,03:00,3_3_03:00
5965,5965,1007.8,88.75,0.0041666666666666,24.5,-0.7990783487380873,23327.0,4.8950000000000005,3,3,03:15,3_3_03:15
5966,5966,1007.74,88.8,0.0066666666666666,24.5,-0.8339959772041569,23423.0,5.07,3,3,03:30,3_3_03:30
5967,5967,1007.705,88.9,0.0133333333333333,24.5,-0.8289136056702269,22828.0,4.904999999999999,3,3,03:45,3_3_03:45
5968,5968,1007.73,88.9,0.0083333333333333,24.5,-0.8938312341362961,22718.0,5.16,3,3,04:00,3_3_04:00
5969,5969,1007.7949999999998,89.15,0.0116666666666666,24.5,-0.928748862602366,22770.0,4.93,3,3,04:15,3_3_04:15
5970,5970,1007.81,89.2,0.0233333333333333,24.5,-0.9836664910684356,23540.0,4.84,3,3,04:30,3_3_04:30
5971,5971,1007.815,89.2,0.0199999999999999,24.5,-0.9835841195345052,23292.0,4.67,3,3,04:45,3_3_04:45
5972,5972,1007.83,89.1,0.0066666666666666,24.5,-1.0235017480005748,23306.0,4.9,3,3,05:00,3_3_05:00
5973,5973,1007.905,89.0,0.0241666666666666,24.5,-1.0634193764666444,23367.0,4.885,3,3,05:15,3_3_05:15
5974,5974,1008.0,88.9,0.0183333333333333,24.5,-1.113337004932714,23496.0,4.89,3,3,05:30,3_3_05:30
5975,5975,1008.09,88.75,0.0349999999999999,24.55,-1.1532546333987834,23537.0,4.9350000000000005,3,3,05:45,3_3_05:45
5976,5976,1008.17,88.4,0.0449999999999999,24.6,-1.153172261864853,23301.0,4.95,3,3,06:00,3_3_06:00
5977,5977,1008.265,88.25,0.0341666666666666,24.65,-1.1080898903309233,22933.0,4.985,3,3,06:15,3_3_06:15
5978,5978,1008.34,87.8,0.0483333333333333,24.7,-1.0730075187969923,21796.0,4.87,3,3,06:30,3_3_06:30
5979,5979,1008.42,87.65,0.0258333333333333,24.7,-1.0579251472630622,21829.0,5.0,3,3,06:45,3_3_06:45
5980,5980,1008.42,87.3,0.0116666666666666,24.7,-0.9228427757291318,21940.0,4.779999999999999,3,3,07:00,3_3_07:00
5981,5981,1008.485,86.95,0.0075,24.7,-0.8427604041952014,22056.0,4.77,3,3,07:15,3_3_07:15
5982,5982,1008.52,86.4,0.0116666666666666,24.7,-0.7526780326612709,20137.0,4.87,3,3,07:30,3_3_07:30
5983,5983,1008.5800000000002,86.05,0.0158333333333333,24.7,-0.6375956611273406,19939.5,4.925,3,3,07:45,3_3_07:45
5984,5984,1008.63,85.5,0.005,24.6,-0.5225132895934104,20373.0,4.64,3,3,08:00,3_3_08:00
5985,5985,1008.67,84.8,0.0025,24.8,-0.4424309180594797,20154.5,4.475,3,3,08:15,3_3_08:15
5986,5986,1008.77,84.3,0.0,24.7,-0.2723485465255498,21729.0,4.470000000000001,3,3,08:30,3_3_08:30
5987,5987,1008.84,83.8,0.0,24.8,-0.2872661749916189,21518.0,4.8,3,3,08:45,3_3_08:45
5988,5988,1008.85,82.9,0.0,24.7,-0.1421838034576888,20076.0,4.880000000000001,3,3,09:00,3_3_09:00
5989,5989,1008.905,81.9,0.0,24.75,-0.0071014319237585,22652.0,4.92,3,3,09:15,3_3_09:15
5990,5990,1008.94,81.0,0.0,24.7,0.0779809396101718,20178.0,4.6,3,3,09:30,3_3_09:30
5991,5991,1009.025,79.95,0.0,24.7,0.2130633111441021,20575.5,4.64,3,3,09:45,3_3_09:45
5992,5992,1009.06,79.2,0.0,24.7,0.3481456826780327,21059.0,4.42,3,3,10:00,3_3_10:00
5993,5993,1009.08,78.35,0.0075,24.7,0.3782280542119628,22417.0,4.515,3,3,10:15,3_3_10:15
5994,5994,1009.1,77.8,0.02,24.7,0.4683104257458934,20902.0,4.74,3,3,10:30,3_3_10:30
5995,5995,1009.14,76.95,0.0358333333333333,24.7,0.5183927972798237,20846.5,4.71,3,3,10:45,3_3_10:45
5996,5996,1009.17,76.4,0.0283333333333333,24.7,0.5584751688137539,24984.0,4.93,3,3,11:00,3_3_11:00
5997,5997,1009.205,75.9,0.0258333333333333,24.7,0.6535575403476843,25558.0,4.720000000000001,3,3,11:15,3_3_11:15
5998,5998,1009.18,75.4,0.025,24.7,0.7086399118816148,24728.0,4.970000000000001,3,3,11:30,3_3_11:30
5999,5999,1009.19,74.95,0.01,24.7,0.7687222834155454,27503.5,4.89,3,3,11:45,3_3_11:45
6000,6000,1009.2,74.5,0.0083333333333333,24.7,0.8888046549494757,28034.0,4.779999999999999,3,3,12:00,3_3_12:00
6001,6001,1009.22,74.75,0.0,24.7,0.918887026483406,29659.5,4.705,3,3,12:15,3_3_12:15
6002,6002,1009.21,74.6,0.0,24.7,0.9989693980173364,30418.0,4.61,3,3,12:30,3_3_12:30
